Datetime,Close,High,Low,Open,Volume
2024-05-20 10:30:00,64.55000305175781,64.6500015258789,64.30000305175781,64.5,2846496
2024-05-20 11:30:00,64.3499984741211,64.6500015258789,64.0,64.5999984741211,4516468
2024-05-20 12:30:00,64.3499984741211,64.6500015258789,64.1500015258789,64.4000015258789,5901950
2024-05-20 13:30:00,64.55000305175781,64.75,64.30000305175781,64.30000305175781,6056518
2024-05-20 14:30:00,64.3499984741211,64.8499984741211,64.1500015258789,64.5999984741211,7707977
2024-05-21 10:30:00,70.4000015258789,70.5,69.80000305175781,70.44999694824219,13132435
2024-05-21 11:30:00,68.6500015258789,70.4000015258789,68.19999694824219,70.4000015258789,19452835
2024-05-21 12:30:00,68.69999694824219,69.3499984741211,68.25,68.6500015258789,12140287
2024-05-21 13:30:00,67.4000015258789,69.6500015258789,67.25,68.69999694824219,16564879
2024-05-21 14:30:00,67.44999694824219,68.0,66.8499984741211,67.3499984741211,18553578
2024-05-22 10:30:00,66.19999694824219,66.55000305175781,65.9000015258789,66.44999694824219,6483538
2024-05-22 11:30:00,65.94999694824219,66.44999694824219,65.80000305175781,66.1500015258789,7044531
2024-05-22 12:30:00,66.5,66.5,65.55000305175781,65.94999694824219,9422916
2024-05-22 13:30:00,66.0,66.55000305175781,65.75,66.5,12269689
2024-05-22 14:30:00,66.25,66.25,65.8499984741211,66.0,7449954
2024-05-23 10:30:00,67.5999984741211,67.8499984741211,66.9000015258789,67.4000015258789,11036123
2024-05-23 11:30:00,68.0,68.9000015258789,67.5,67.5999984741211,16304684
2024-05-23 12:30:00,67.1500015258789,68.5999984741211,67.0999984741211,67.94999694824219,11490641
2024-05-23 13:30:00,67.19999694824219,67.6500015258789,66.9000015258789,67.19999694824219,10144839
2024-05-23 14:30:00,66.6500015258789,67.25,66.4000015258789,67.19999694824219,7742493
2024-05-24 10:30:00,67.4000015258789,67.80000305175781,67.25,67.3499984741211,4152930
2024-05-24 11:30:00,66.9000015258789,67.80000305175781,66.8499984741211,67.44999694824219,4451225
2024-05-24 12:30:00,67.0,67.19999694824219,66.75,66.9000015258789,5145457
2024-05-24 13:30:00,66.5999984741211,67.05000305175781,65.80000305175781,67.0,8979301
2024-05-24 14:30:00,66.0999984741211,66.6500015258789,65.94999694824219,66.5999984741211,3983157
2024-05-27 10:30:00,67.30000305175781,67.5,67.1500015258789,67.30000305175781,1813790
2024-05-27 11:30:00,66.94999694824219,67.69999694824219,66.94999694824219,67.30000305175781,3873301
2024-05-27 12:30:00,65.80000305175781,67.0,65.4000015258789,66.94999694824219,8403305
2024-05-27 13:30:00,66.94999694824219,67.9000015258789,65.69999694824219,65.80000305175781,9672253
2024-05-27 14:30:00,67.19999694824219,67.4000015258789,66.80000305175781,66.94999694824219,3961236
2024-05-28 10:30:00,68.55000305175781,68.9000015258789,68.3499984741211,68.8499984741211,3255121
2024-05-28 11:30:00,68.69999694824219,69.19999694824219,68.5,68.55000305175781,6436778
2024-05-28 12:30:00,69.25,69.25,68.6500015258789,68.75,7205313
2024-05-28 13:30:00,69.25,69.9000015258789,69.0999984741211,69.25,9127769
2024-05-28 14:30:00,69.6500015258789,69.8499984741211,68.94999694824219,69.25,6608039
2024-05-29 10:30:00,68.19999694824219,68.69999694824219,68.1500015258789,68.55000305175781,2299546
2024-05-29 11:30:00,67.3499984741211,68.4000015258789,67.1500015258789,68.19999694824219,5742389
2024-05-29 12:30:00,66.9000015258789,67.55000305175781,66.55000305175781,67.3499984741211,12520551
2024-05-29 13:30:00,66.3499984741211,67.0,66.3499984741211,66.94999694824219,6085315
2024-05-29 14:30:00,66.19999694824219,66.8499984741211,66.0,66.80000305175781,9380396
2024-05-30 10:30:00,66.6500015258789,66.9000015258789,65.94999694824219,66.3499984741211,6293798
2024-05-30 11:30:00,66.0,66.75,65.75,66.6500015258789,9023573
2024-05-30 12:30:00,65.19999694824219,66.0,64.80000305175781,66.0,8317745
2024-05-30 13:30:00,65.30000305175781,66.0,65.05000305175781,65.1500015258789,5893751
2024-05-30 14:30:00,65.4000015258789,65.5999984741211,65.05000305175781,65.3499984741211,5062524
2024-05-31 10:30:00,66.8499984741211,68.05000305175781,66.6500015258789,67.55000305175781,8939639
2024-05-31 11:30:00,65.44999694824219,66.8499984741211,65.0999984741211,66.8499984741211,10400829
2024-05-31 12:30:00,64.69999694824219,65.69999694824219,64.44999694824219,65.44999694824219,8860283
2024-05-31 13:30:00,64.25,65.25,63.95000076293945,64.69999694824219,10230512
2024-05-31 14:30:00,65.0,65.19999694824219,63.79999923706055,64.30000305175781,7211463
2024-06-03 10:30:00,66.0,66.44999694824219,65.69999694824219,65.69999694824219,4261257
2024-06-03 11:30:00,67.0999984741211,67.1500015258789,65.44999694824219,66.0,10234902
2024-06-03 12:30:00,66.30000305175781,67.4000015258789,66.19999694824219,67.05000305175781,11105193
