Datetime,Close,High,Low,Open,Volume
2026-02-23 10:00:00,347.75,347.75,346.5,346.5,59344
2026-02-23 10:05:00,347.5,347.75,347.25,347.75,8906
2026-02-23 10:10:00,347.0,347.5,346.75,347.25,32517
2026-02-23 10:15:00,347.25,347.25,346.75,347.0,16651
2026-02-23 10:20:00,345.5,347.25,344.75,347.25,115080
2026-02-23 10:25:00,345.75,346.0,345.0,345.5,65015
2026-02-23 10:30:00,346.5,346.75,345.75,346.0,42815
2026-02-23 10:35:00,347.0,347.25,346.5,346.75,53967
2026-02-23 10:40:00,347.25,347.5,346.75,347.25,24869
2026-02-23 10:45:00,346.75,347.25,346.5,347.25,11098
2026-02-23 10:50:00,346.25,346.75,346.25,346.75,18850
2026-02-23 10:55:00,346.0,346.5,345.75,346.25,44434
2026-02-23 11:00:00,346.5,346.5,345.75,346.25,22736
2026-02-23 11:05:00,346.25,346.5,346.25,346.25,2365
2026-02-23 11:10:00,346.5,346.5,346.0,346.25,12064
2026-02-23 11:15:00,346.75,347.0,346.25,346.5,24994
2026-02-23 11:20:00,347.0,347.0,346.5,346.5,20082
2026-02-23 11:25:00,347.0,347.25,346.75,346.75,18238
2026-02-23 11:30:00,347.25,347.25,346.75,347.0,15529
2026-02-23 11:35:00,346.75,347.25,346.75,347.25,7778
2026-02-23 11:40:00,346.75,347.25,346.75,347.0,18324
2026-02-23 11:45:00,346.5,347.0,346.5,347.0,16509
2026-02-23 11:50:00,345.5,346.5,345.5,346.5,29723
2026-02-23 11:55:00,344.75,345.75,344.5,345.5,73409
2026-02-23 12:00:00,344.75,345.5,344.75,344.75,49238
2026-02-23 12:05:00,345.75,345.75,344.75,344.75,39769
2026-02-23 12:10:00,345.25,345.75,344.75,345.75,43283
2026-02-23 12:15:00,344.75,345.25,344.25,345.25,42100
2026-02-23 12:20:00,344.5,345.25,344.25,344.75,45871
2026-02-23 12:25:00,345.0,345.25,344.5,344.75,38497
2026-02-23 12:30:00,344.5,345.0,344.0,344.75,46801
2026-02-23 12:35:00,345.5,346.0,343.75,344.25,116625
2026-02-23 12:40:00,345.75,345.75,345.25,345.5,10272
2026-02-23 12:45:00,345.0,346.0,344.75,345.75,53740
2026-02-23 12:50:00,344.75,345.0,344.25,345.0,22982
2026-02-23 12:55:00,344.5,344.75,344.25,344.75,45979
2026-02-23 13:00:00,344.5,344.75,343.75,344.25,46640
2026-02-23 13:05:00,345.0,345.0,344.5,344.75,11226
2026-02-23 13:10:00,345.75,345.75,344.75,344.75,29054
2026-02-23 13:15:00,345.0,345.75,345.0,345.75,21280
2026-02-23 13:20:00,345.25,345.5,345.0,345.25,16927
2026-02-23 13:25:00,345.5,345.5,345.0,345.25,14281
2026-02-23 13:30:00,346.0,346.0,345.25,345.25,55820
2026-02-23 13:35:00,346.25,346.25,345.75,345.75,41279
2026-02-23 13:40:00,346.5,346.75,346.0,346.0,41036
2026-02-23 13:45:00,347.0,347.75,346.5,346.5,139474
2026-02-23 13:50:00,346.75,347.25,346.5,347.0,21634
2026-02-23 13:55:00,347.0,347.0,346.25,346.75,30209
2026-02-23 14:00:00,347.5,347.5,346.75,346.75,39740
2026-02-23 14:05:00,347.0,347.5,347.0,347.5,49862
2026-02-23 14:10:00,346.75,347.0,346.75,346.75,10944
2026-02-23 14:15:00,346.5,346.75,346.25,346.75,12873
2026-02-23 14:20:00,345.5,346.5,345.25,346.25,42734
2026-02-23 14:25:00,345.5,346.0,345.0,345.5,61080
2026-02-23 14:30:00,345.75,345.75,345.0,345.25,76418
2026-02-23 14:35:00,345.5,345.75,345.25,345.75,34096
2026-02-23 14:40:00,344.5,345.25,344.25,345.25,113088
2026-02-23 14:45:00,344.5,345.0,344.0,344.75,64064
2026-02-23 14:50:00,344.5,344.75,344.0,344.25,53865
2026-02-23 14:55:00,345.25,345.25,344.25,344.5,67660
2026-02-24 10:00:00,345.0,345.25,344.5,344.75,9867
2026-02-24 10:05:00,344.75,345.0,344.5,344.75,14259
2026-02-24 10:10:00,343.25,344.75,343.25,344.75,48076
2026-02-24 10:15:00,344.5,344.5,343.25,343.5,21580
2026-02-24 10:20:00,344.75,345.0,344.25,344.5,11042
2026-02-24 10:25:00,345.25,345.25,344.5,345.0,21193
2026-02-24 10:30:00,345.0,345.25,344.75,345.0,9055
