Date,Close,High,Low,Open,Volume
2024-05-20,2.5403168201446533,2.5636943499902856,2.4935624705633437,2.5247315635442464,61867864
2024-05-21,2.5091474056243896,2.5636942633099755,2.4935623862542418,2.5481092439398276,57112815
2024-05-22,2.5091474056243896,2.5403167342547537,2.477977366884094,2.5169389684962216,65325070
2024-05-23,2.415637969970703,2.5091473749380584,2.415637969970703,2.5013548653482855,44669572
2024-05-24,2.3844687938690186,2.423430630326333,2.3766762845555762,2.407846558512645,20668707
2024-05-27,2.407846689224243,2.477977383225924,2.407846689224243,2.4234307618839233,71325415
2024-05-28,2.3844687938690186,2.423430630326333,2.3688837752421334,2.407846558512645,38366876
2024-05-29,2.306544780731201,2.4156380237922117,2.306544780731201,2.384468931551888,42201115
2024-05-30,2.322129726409912,2.337714745441067,2.298753144676401,2.3143372168943346,28656766
2024-05-31,2.3143374919891357,2.353300044198325,2.306544981547298,2.337715023314649,23247413
2024-06-03,2.3299221992492676,2.345507218035092,2.30654467107053,2.3299221992492676,28500418
2024-06-04,2.3688838481903076,2.4000538864039376,2.329922247236496,2.3377147567899037,53906774
2024-06-05,2.322129726409912,2.3766763462057328,2.298753144676401,2.3766763462057328,38956481
2024-06-06,2.337714672088623,2.3532996906307537,2.3221296535464924,2.3221296535464924,22888093
2024-06-07,2.298753261566162,2.3532998841356347,2.283168005039204,2.345507374223814,17758183
2024-06-10,2.228621482849121,2.2987533651043632,2.228621482849121,2.2987533651043632,17018697
2024-06-11,2.2208287715911865,2.2442063002638224,2.2130362620336412,2.2208287715911865,17552272
2024-06-12,2.2052438259124756,2.2364138651806442,2.1896597530916497,2.22082884554656,17564438
2024-06-13,2.2597904205322266,2.2675829302551764,2.2364138381766234,2.2364138381766234,16439568
2024-06-14,2.298753261566162,2.298753261566162,2.251998912205192,2.275375495127384,17463231
2024-06-20,2.3299221992492676,2.345507218035092,2.30654467107053,2.322129689856355,19088935
2024-06-21,2.3688838481903076,2.3766763577437153,2.3221297376830887,2.3610913386369003,34496099
2024-06-24,2.353299617767334,2.376676198043547,2.3299220906779587,2.376676198043547,28957908
2024-06-25,2.322129726409912,2.3610913271745777,2.322129726409912,2.3532997644722218,23784644
2024-06-26,2.2753756046295166,2.3377149768142003,2.2753756046295166,2.329922466527367,21451723
2024-06-27,2.3299221992492676,2.3299221992492676,2.2831678530016974,2.2909605990979114,20749066
2024-06-28,2.337714672088623,2.3766762716307577,2.3221296535464924,2.337714672088623,46707995
2024-07-01,2.2364139556884766,2.353299950751291,2.2052439151588543,2.3455074406188854,42021230
2024-07-02,2.2364139556884766,2.2519989759532875,2.197452351839745,2.244206465820882,30185878
2024-07-03,2.213036298751831,2.2597904100596096,2.181867206817726,2.244206337499178,60328944
2024-07-04,2.244206428527832,2.251998938530746,2.1974523153236305,2.220828898519091,43847519
2024-07-05,2.2909607887268066,2.2909607887268066,2.236413928571336,2.2519989486471745,36825842
2024-07-08,2.228621482849121,2.306544928553854,2.2130364623235153,2.2987533651043632,36062325
2024-07-09,2.213036298751831,2.244206337499178,2.205243789064994,2.2286213181255046,20189935
2024-07-10,2.1974523067474365,2.220828889851663,2.1818672868024342,2.2130363798791617,23448161
2024-07-11,2.2364139556884766,2.244206465820882,2.197452351839745,2.2052439151588543,39608478
2024-07-12,2.298753261566162,2.3065448246647127,2.2364138923815515,2.244206402293372,50263661
2024-07-16,2.3143374919891357,2.3688841182686664,2.306544981547298,2.3143374919891357,66548818
2024-07-17,2.392261266708374,2.4000537759030065,2.314337121575232,2.329922139964497,66452153
2024-07-18,2.4000537395477295,2.423430556667635,2.3922612304711355,2.4078464853276156,48851427
2024-07-19,2.4917397499084473,2.4917397499084473,2.3898761677418148,2.413383532732312,118108049
2024-07-22,2.405547857284546,2.4995756555333477,2.397712068586679,2.491739866835481,56837981
2024-07-23,2.374204635620117,2.4133835780059187,2.3428624337832207,2.4133835780059187,46766030
2024-07-24,2.405547857284546,2.429054271306375,2.358534077169116,2.366369865866983,38686192
2024-07-25,2.382040500640869,2.4447260964186586,2.366369875254739,2.3977120780987744,48633171
2024-07-26,2.382040500640869,2.3977120780987744,2.3585340865257867,2.3898762893698215,29962761
2024-07-29,2.3115200996398926,2.3663696637687996,2.3115200996398926,2.3585338757401426,37028664
2024-07-30,2.2880125045776367,2.3271907307877284,2.2723409284720923,2.319354942734956,29643509
2024-07-31,2.2566704750061035,2.2880126775144642,2.2409988977160404,2.272341100224401,33461483
2024-08-01,2.2880125045776367,2.3036843187011047,2.2723409284720923,2.2723409284720923,18857680
2024-08-02,2.2566704750061035,2.2880126775144642,2.248834686361072,2.272341100224401,26424757
2024-08-05,2.0921213626861572,2.186149152706726,2.0372715606547436,2.186149152706726,28640696
2024-08-06,2.0921213626861572,2.186149152706726,2.0764497866618203,2.1626415506522982,36118729
2024-08-07,2.1156277656555176,2.1312993416132207,2.092121353790647,2.10779292974835,33922070
2024-08-08,2.162641763687134,2.1783133412552274,2.1077931463423707,2.123463771838682,28538587
2024-08-09,2.1312994956970215,2.1861493014606244,2.1312994956970215,2.1861493014606244,18552610
2024-08-12,2.099957227706909,2.1626416299596123,2.0842856511078716,2.1469710054322984,17608832
2024-08-13,2.099957227706909,2.1077930160064278,2.0607780481913847,2.0921214394073906,22201815
2024-08-14,2.0921213626861572,2.115627774650975,2.084285574673989,2.115627774650975,16719158
2024-08-15,2.1391351222991943,2.1469709102513317,2.0842855587059144,2.0921213466580517,14636225
2024-08-16,2.099957227706909,2.154806793731817,2.0921214394073906,2.1391352171327793,14266871
2024-08-19,2.1469709873199463,2.1469709873199463,2.107792998224591,2.107792998224591,14484361
2024-08-20,2.1312994956970215,2.1548068613330575,2.1156279186063305,2.139135284242367,14882698
2024-08-21,2.1156277656555176,2.139135129592072,2.10779292974835,2.1312993416132207,21067313
2024-08-22,2.1234636306762695,2.1469709954657006,2.115627842413126,2.1234636306762695,21234212
2024-08-23,2.0764498710632324,2.1312994373061933,2.060778056383961,2.1234636489755236,18416545
2024-08-26,2.037271738052368,2.092121544859888,2.037271738052368,2.092121544859888,20972792
2024-08-27,2.0686140060424805,2.1626415583811633,2.0372715679355604,2.0372715679355604,18403401
2024-08-28,2.0764498710632324,2.0999572360552414,2.060778056383961,2.0764498710632324,23425476
2024-08-29,2.0764498710632324,2.084285659393902,2.05294345814295,2.0686140827325628,8891615
2024-09-02,2.1156277656555176,2.1469709175709237,2.092121353790647,2.10779292974835,27193914
2024-09-03,2.1469709873199463,2.178313188181888,2.123463622619704,2.131299410853118,28645614
2024-09-04,2.0996079444885254,2.145450676769613,2.0812708039725014,2.136282225520574,17158382
2024-09-05,2.1546192169189453,2.191293495412827,2.0996077991781226,2.0996077991781226,33228447
2024-09-06,2.1271133422851562,2.172956308403834,2.117944891872175,2.1546191695599477,11626151
2024-09-09,2.0629334449768066,2.1362819992727573,2.053764756680853,2.1179448606987696,17437237
