Date,Close,High,Low,Open,Volume
2024-07-01,66.0,70.5999984741211,65.0999984741211,70.44999694824219,306715
2024-07-02,68.0,68.5,64.80000305175781,66.94999694824219,279275
2024-07-03,66.55000305175781,69.69999694824219,66.0,68.0,242954
2024-07-04,67.19999694824219,68.0,66.0,66.5999984741211,253422
2024-07-05,65.05000305175781,67.94999694824219,64.9000015258789,67.1500015258789,637340
2024-07-08,67.1500015258789,68.9000015258789,65.3499984741211,65.44999694824219,758205
2024-07-09,66.44999694824219,71.0,66.0,67.30000305175781,991111
2024-07-10,63.849998474121094,66.94999694824219,63.79999923706055,66.6500015258789,611090
2024-07-11,64.80000305175781,66.75,64.05000305175781,64.25,433459
2024-07-12,66.0999984741211,67.0,64.94999694824219,65.0999984741211,537281
2024-07-16,65.75,69.5999984741211,65.55000305175781,66.0999984741211,1085877
2024-07-17,65.05000305175781,67.19999694824219,64.3499984741211,65.8499984741211,758016
2024-07-18,66.94999694824219,68.25,65.55000305175781,65.75,878001
2024-07-19,65.94999694824219,68.25,65.8499984741211,66.94999694824219,708576
2024-07-22,67.25,67.94999694824219,65.44999694824219,66.5,654663
2024-07-23,67.19999694824219,68.55000305175781,66.55000305175781,67.25,774314
2024-07-24,67.9000015258789,69.0999984741211,66.80000305175781,67.19999694824219,829743
2024-07-25,65.5999984741211,68.0,65.5999984741211,68.0,644835
2024-07-26,66.5999984741211,67.44999694824219,65.5,65.69999694824219,497043
2024-07-29,66.1500015258789,69.5999984741211,65.5999984741211,66.5999984741211,911096
2024-07-30,70.9000015258789,72.75,66.6500015258789,67.3499984741211,3010965
2024-07-31,68.0,70.9000015258789,68.0,70.19999694824219,996444
2024-08-01,70.6500015258789,72.0,69.19999694824219,69.75,1029449
2024-08-02,66.80000305175781,71.1500015258789,66.1500015258789,69.94999694824219,873422
2024-08-05,62.25,63.75,60.150001525878906,63.0,1121058
2024-08-06,61.599998474121094,65.3499984741211,61.29999923706055,64.0,764848
2024-08-07,65.80000305175781,66.0,60.849998474121094,62.70000076293945,906881
2024-08-08,72.3499984741211,72.3499984741211,65.0,65.8499984741211,1769202
