Date,Close,High,Low,Open,Volume
2024-07-01,92.57646942138672,95.28010676307099,91.17803337038579,94.34781606240371,19353285
2024-07-02,95.0936508178711,95.6530238118841,91.92386103471269,92.52985140856575,15731733
2024-07-03,97.61083221435547,98.35666761007862,95.373340252813,95.46656789907502,18509880
2024-07-04,100.22124481201172,100.22124481201172,97.5176005061483,97.79729054609778,16922082
2024-07-05,98.82281494140625,100.22125100189784,97.61083417718808,100.22125100189784,12427330
2024-07-08,101.33999633789062,104.13686844045777,99.8483326390842,100.2212503419892,31547385
2024-07-09,101.99259948730469,104.04363609137896,100.22124581316059,101.6196818012512,18952400
2024-07-10,101.61968231201172,104.13686425810137,100.68739164859876,101.15353698030525,14848661
2024-07-11,103.67072296142578,106.00144971067378,102.27228691187698,102.27228691187698,25249752
2024-07-12,103.5774917602539,104.13686473831851,102.08582811447718,103.39103647183681,15500542
2024-07-16,101.61968231201172,104.32332665847193,100.87384693615604,103.76395368298682,18780623
2024-07-17,101.99259948730469,102.64520010328833,99.66187284048699,101.6196818012512,15295908
2024-07-18,102.64521026611328,104.50979176817825,102.08583723805658,102.64521026611328,16960370
2024-07-19,102.92489624023438,103.76395930533248,101.5264601693421,102.64520618093046,13694488
2024-07-22,107.0269775390625,107.49312289922773,102.92489694704572,103.57749760615155,23607849
2024-07-23,103.76395416259766,107.02697149962509,102.45874580522401,107.02697149962509,20092476
2024-07-24,100.12802124023438,103.48426629200705,100.12802124023438,103.48426629200705,23569779
2024-07-25,100.68739318847656,102.55197454381873,98.17021120389,99.75510251080549,24040787
2024-07-26,99.10250854492188,102.64520909058469,99.10250854492188,102.17906372040692,19709820
2024-07-29,98.44989776611328,99.84833383413425,96.678543990724,98.07698005874497,19502047
2024-07-30,98.26344299316406,99.661879068647,97.6108352235838,98.72958835165838,11980151
2024-07-31,98.44989776611328,99.38218847812726,97.42437940546064,97.79729711282896,15493373
2024-08-01,100.22124481201172,103.0181167602539,99.56864420254715,99.75509948730469,16221397
2024-08-02,95.55979919433594,99.10250679008072,94.72073612031073,98.91604437762304,14914616
2024-08-05,93.41552734375,94.81396342442179,88.66084609202866,88.66084609202866,24046908
2024-08-06,95.74625396728516,97.51760775541344,94.25459023989798,95.74625396728516,20274373
2024-08-07,98.72958374023438,99.47541201130119,95.83948407512204,96.77177474856559,18432247
2024-08-08,98.82281494140625,98.91604258954295,97.14468882369088,98.07697953068528,13135194
2024-08-09,95.83948516845703,100.40770383019387,95.74625040979836,99.38218550026954,13340945
2024-08-12,96.67854309082031,99.19573225751573,96.2123977391523,96.2123977391523,12512458
2024-08-13,96.30563354492188,97.14468949677952,94.16136205885225,96.95823419921419,12295446
2024-08-14,96.4920883178711,99.00927038538576,95.83948766712689,97.1446889686153,16655502
2024-08-15,97.89051818847656,98.54311879794113,95.74624684969895,97.14468282382003,14365633
2024-08-16,96.4920883178711,98.72958744055838,96.11917061195427,98.72958744055838,11017443
2024-08-19,99.10250854492188,99.475419150813,95.93271860515019,96.67854692974632,15554465
2024-08-20,94.34781646728516,99.56865010367734,94.16136117147698,99.10250475134329,26432583
2024-08-21,91.55094909667969,95.09365680309713,90.8983484147252,94.3478213555943,28961389
2024-08-22,88.56761169433594,93.18244756381027,88.56761169433594,93.13583729902747,27820449
2024-08-23,87.63533020019531,89.17361135499557,86.74965683585083,88.5676209470059,23757933
2024-08-26,84.83845520019531,88.47439041705213,84.41892722290224,88.10147270789513,22040316
2024-08-27,89.96604919433594,89.96604919433594,84.09261515828506,84.79183315720476,27339822
2024-08-28,90.47881317138672,91.08479642201256,88.61423181484346,89.77959516268301,24175798
2024-08-29,91.69078826904297,92.5764686954197,89.49990656221804,90.47881463536771,22123890
2024-09-02,93.22907257080078,94.8139639593789,92.20355419508473,92.20355419508473,15621840
2024-09-03,92.76292419433594,93.3222971890255,91.41110553110168,93.3222971890255,13781479
2024-09-04,93.32229614257812,93.78844148506136,90.99156943016202,91.3644871267113,20966836
2024-09-05,92.25016021728516,93.78844126645701,91.45771455947343,93.69521362074036,15305726
2024-09-06,91.36449432373047,93.13584818726356,91.27126667045273,92.20355742885815,13278555
2024-09-09,89.36006164550781,91.55094335502613,89.36006164550781,90.57204239348656,13757141
2024-09-10,90.5720443725586,92.57647083210014,90.10589901512166,90.15250928317715,20770497
2024-09-11,91.55094909667969,92.90277495617681,90.15251296722238,90.52543069097379,20944249
2024-09-12,91.17803955078125,93.41553169379762,88.38116725919672,92.94938631186687,25655405
2024-09-13,88.1947021484375,90.991574354706,86.33012067759182,90.24574603405604,43757433
2024-09-16,85.02490997314453,88.84730757737469,84.46553696927127,88.33454484134957,21991691
2024-09-17,85.63090515136719,86.46996826055533,85.35122219018051,85.39783246063793,13928571
2024-09-18,85.44445037841797,86.19027872572879,85.02491526479241,85.58429541629314,14019922
2024-09-19,87.44886779785156,87.49547806372044,85.81735912336039,86.2835044589293,21273411
2024-09-20,87.26240539550781,89.22021438232493,87.16917775095716,87.96162339885774,27245065
2024-09-23,88.33454132080078,88.98714194717475,86.51657735246374,87.68194069442681,14510299
2024-09-24,90.7118911743164,91.36449184235053,88.42777461056936,88.5676196430949,20607728
2024-09-25,89.40667724609375,91.83063158099907,89.40667724609375,90.85172352612702,21816886
2024-09-26,89.26683807373047,91.78402021867358,88.80069270519924,90.01267350850598,17921895
2024-09-27,89.82621002197266,89.91943767200412,87.77517327002522,89.22021962754744,13601402
2024-09-30,88.75406646728516,89.63974684680908,87.49547552039658,89.12698414746295,16298537
2024-10-01,85.53767395019531,89.12699181600587,83.71970988302783,88.80069148508014,20476962
2024-10-02,83.81293487548828,86.42334455294134,82.97387182770163,85.30459856443483,17542122
2024-10-03,81.06267547607422,84.9316833970036,80.54991984638858,83.85954764356816,20238422
2024-10-04,78.63871765136719,82.88064310214024,78.26579995578054,81.52881734474028,41444323
2024-10-07,76.77413177490234,78.87178568740138,76.58767649447208,78.73194067067219,27092939
2024-10-08,76.77413177490234,79.43115864150519,76.16814144428446,76.82074915141642,60610603
2024-10-09,81.15591430664062,81.24914196100086,77.42675122971863,77.42675122971863,45345625
2024-10-10,80.41007232666016,82.27465371394503,80.36345494685263,81.10929034689198,14924555
2024-10-11,78.40564727783203,81.85512717205364,78.0793469519389,80.82960170094144,21134084
2024-10-14,78.54549407958984,78.54549407958984,75.37570417191604,78.49887669791858,28828435
2024-10-15,80.54991149902344,80.64313913904932,77.28689430842606,78.07933991786568,26945883
2024-10-16,82.04158020019531,82.13480784604194,79.29132552724596,79.89730878165574,20909594
2024-10-17,81.34236145019531,82.55434217366168,79.8506977917229,82.04157945693052,29205353
2024-10-18,79.33793640136719,81.90173580225799,78.91840843543773,81.48220783632853,16893748
2024-10-21,79.71085357666016,80.92283431242481,78.54549022027624,79.38455325943535,16333478
2024-10-22,81.76189422607422,83.02049240259801,79.94393014658355,79.94393014658355,18193824
2024-10-23,81.10929107666016,82.18142680655804,79.89731031889498,81.76189172295612,15377209
2024-10-24,81.10929107666016,82.46110974947906,80.31684540249688,81.6220538079024,18576266
2024-10-25,81.80850982666016,82.69418315629626,80.54991879035119,81.01606414548885,22040047
2024-10-28,81.76189422607422,82.83402998879524,81.52882154343112,81.99496690871732,4781098
2024-10-30,81.8551254272461,82.8806437636849,81.1092900301196,81.94835307368353,18470733
